3 -0.145315 -0.129657
4 -0.165225 -0.152355
5 -0.150104 -0.138633
6 -0.150059 -0.139975
7 -0.135445 -0.130653
8 -0.130365 -0.128186
9 -0.114507 -0.115428
10 -0.109456 -0.108142
11 -0.0933875 -0.0931187
12 -0.0860156 -0.0865713
13 -0.0734858 -0.0733339
14 -0.0664905 -0.067352
15 -0.0547296 -0.0542682
16 -0.0463419 -0.0474885
